product_class,Month,sales_volume
C4228,2015-11-01,734.0
C4228,2015-12-01,901.0
C4228,2016-01-01,600.0
C4228,2016-02-01,520.0
C4228,2016-03-01,708.0
C4228,2016-04-01,801.0
C4228,2016-05-01,660.0
C4228,2016-06-01,501.0
C4228,2016-07-01,777.0
C4228,2016-08-01,824.0
C4228,2016-09-01,438.0
C4228,2016-10-01,566.0
C4228,2016-11-01,484.0
C4228,2016-12-01,552.0
C4228,2017-01-01,492.0
C4228,2017-02-01,450.0
C4228,2017-03-01,470.0
C4228,2017-04-01,515.0
C4228,2017-05-01,135.0
C4250,2014-01-01,177.0
C4250,2014-02-01,48.0
C4250,2014-03-01,27.0
C4250,2014-04-01,11.0
C4250,2014-05-01,10.0
C4250,2014-06-01,2.0
C4250,2014-07-01,225.0
C4250,2014-08-01,411.0
C4250,2014-09-01,298.0
C4250,2014-10-01,251.0
C4250,2014-11-01,308.0
C4250,2014-12-01,340.0
C4250,2015-01-01,198.0
C4250,2015-02-01,273.0
C4250,2015-03-01,269.0
C4250,2015-04-01,242.0
C4250,2015-05-01,296.0
C4250,2015-06-01,256.0
C4250,2015-07-01,299.0
C4250,2015-08-01,320.0
C4250,2015-09-01,230.0
C4250,2015-10-01,221.0
C4250,2015-11-01,191.0
C4250,2015-12-01,282.0
C4250,2016-01-01,166.0
C4250,2016-02-01,154.0
C4250,2016-03-01,232.0
C4250,2016-04-01,197.0
C4250,2016-05-01,261.0
C4250,2016-06-01,257.0
C4250,2016-07-01,395.0
C4250,2016-08-01,312.0
C4250,2016-09-01,259.0
C4250,2016-10-01,297.0
C4250,2016-11-01,277.0
C4250,2016-12-01,365.0
C4250,2017-01-01,347.0
C4250,2017-02-01,213.0
C4250,2017-03-01,196.0
C4250,2017-04-01,166.0
C4250,2017-05-01,40.0
C4252,2013-01-01,1721.0
C4252,2013-02-01,1720.0
C4252,2013-03-01,1957.0
C4252,2013-04-01,1787.0
C4252,2013-05-01,1839.0
C4252,2013-06-01,2055.0
C4252,2013-07-01,2200.0
C4252,2013-08-01,2111.0
C4252,2013-09-01,1769.0
C4252,2013-10-01,1910.0
C4252,2013-11-01,1650.0
C4252,2013-12-01,1874.0
C4252,2014-01-01,2652.0
C4252,2014-02-01,1726.0
C4252,2014-03-01,3016.0
C4252,2014-04-01,1857.0
C4252,2014-05-01,1893.0
C4252,2014-06-01,1798.0
C4252,2014-07-01,2750.0
C4252,2014-08-01,2205.0
C4252,2014-09-01,2750.0
C4252,2014-10-01,2978.0
C4252,2014-11-01,3180.0
C4252,2014-12-01,3900.0
C4252,2015-01-01,1933.0
C4252,2015-02-01,1656.0
C4252,2015-03-01,2048.0
C4252,2015-04-01,2134.0
C4252,2015-05-01,2778.0
C4252,2015-06-01,3048.0
C4252,2015-07-01,2620.0
C4252,2015-08-01,3613.0
C4252,2015-09-01,3710.0
C4252,2015-10-01,3732.0
C4252,2015-11-01,3913.0
C4252,2015-12-01,3418.0
C4252,2016-01-01,1932.0
C4252,2016-02-01,2497.0
C4252,2016-03-01,2797.0
C4252,2016-04-01,3825.0
C4252,2016-05-01,2690.0
C4252,2016-06-01,3045.0
C4252,2016-07-01,4345.0
C4252,2016-08-01,4090.0
C4252,2016-09-01,3660.0
C4252,2016-10-01,3886.0
C4252,2016-11-01,4083.0
C4252,2016-12-01,4131.0
C4252,2017-01-01,4136.0
C4252,2017-02-01,5014.0
C4252,2017-03-01,3846.0
C4252,2017-04-01,4298.0
C4252,2017-05-01,2807.0
C4252,2017-06-01,1589.0
C4252,2017-07-01,1422.0
C4254,2013-01-01,546.0
C4254,2013-02-01,320.0
C4254,2013-03-01,410.0
C4254,2013-04-01,363.0
C4254,2013-05-01,353.0
C4254,2013-06-01,352.0
C4254,2013-07-01,402.0
C4254,2013-08-01,425.0
C4254,2013-09-01,377.0
C4254,2013-10-01,329.0
C4254,2013-11-01,332.0
C4254,2013-12-01,422.0
C4254,2014-01-01,359.0
C4254,2014-02-01,285.0
C4254,2014-03-01,379.0
C4254,2014-04-01,348.0
C4254,2014-05-01,274.0
C4254,2014-06-01,303.0
C4254,2014-07-01,247.0
C4254,2014-08-01,260.0
C4254,2014-09-01,208.0
C4254,2014-10-01,193.0
C4254,2014-11-01,189.0
C4254,2014-12-01,260.0
C4254,2015-01-01,215.0
C4254,2015-02-01,200.0
C4254,2015-03-01,217.0
C4254,2015-04-01,237.0
C4254,2015-05-01,604.0
C4254,2015-06-01,591.0
C4254,2015-07-01,628.0
C4254,2015-08-01,876.0
C4254,2015-09-01,892.0
C4254,2015-10-01,861.0
C4254,2015-11-01,828.0
C4254,2015-12-01,798.0
C4254,2016-01-01,745.0
C4254,2016-02-01,940.0
C4254,2016-03-01,930.0
C4254,2016-04-01,828.0
C4254,2016-05-01,838.0
C4254,2016-06-01,634.0
C4254,2016-07-01,787.0
C4254,2016-08-01,856.0
C4254,2016-09-01,858.0
C4254,2016-10-01,961.0
C4254,2016-11-01,1126.0
C4254,2016-12-01,1243.0
C4254,2017-01-01,1188.0
C4254,2017-02-01,589.0
C4254,2017-03-01,1021.0
C4254,2017-04-01,1130.0
C4254,2017-05-01,2855.0
C4254,2017-06-01,4410.0
C4254,2017-07-01,5212.0
C4255,2015-11-01,673.0
C4255,2015-12-01,908.0
C4255,2016-01-01,1533.0
C4255,2016-02-01,1277.0
C4255,2016-03-01,1216.0
C4255,2016-04-01,1285.0
C4255,2016-05-01,1448.0
C4255,2016-06-01,1371.0
C4255,2016-07-01,1368.0
C4255,2016-08-01,1383.0
C4255,2016-09-01,1361.0
C4255,2016-10-01,1718.0
C4255,2016-11-01,1667.0
C4255,2016-12-01,1672.0
C4255,2017-01-01,1531.0
C4255,2017-02-01,675.0
C4255,2017-03-01,91.0
C4255,2017-04-01,58.0
C5192,2016-10-01,1783.0
C5192,2016-11-01,1309.0
C5192,2016-12-01,1027.0
C5192,2017-01-01,773.0
C5192,2017-02-01,549.0
C5192,2017-03-01,472.0
C5192,2017-04-01,257.0
C5192,2017-05-01,151.0
C5192,2017-06-01,60.0
C5192,2017-07-01,46.0
C5222,2015-09-01,307.0
C5222,2015-10-01,6085.0
C5222,2015-11-01,4803.0
C5222,2015-12-01,5961.0
C5222,2016-01-01,5257.0
C5222,2016-02-01,5705.0
C5222,2016-03-01,5703.0
C5222,2016-04-01,7026.0
C5222,2016-05-01,6041.0
C5222,2016-06-01,4855.0
C5222,2016-07-01,5769.0
C5222,2016-08-01,4439.0
C5222,2016-09-01,5797.0
C5222,2016-10-01,6036.0
C5222,2016-11-01,5361.0
C5222,2016-12-01,6654.0
C5222,2017-01-01,5602.0
C5222,2017-02-01,5679.0
C5222,2017-03-01,6525.0
C5222,2017-04-01,5845.0
C5222,2017-05-01,6806.0
C5222,2017-06-01,5993.0
C5222,2017-07-01,6059.0
C5224,2014-01-01,1726.0
C5224,2014-03-01,1959.0
C5224,2014-07-01,1898.0
C5224,2014-09-01,2628.0
C5224,2014-10-01,1959.0
C5224,2014-11-01,1988.0
C5224,2014-12-01,2787.0
C5224,2015-04-01,2180.0
C5224,2015-05-01,2960.0
C5224,2015-06-01,2300.0
C5224,2015-07-01,3025.0
C5224,2015-08-01,2678.0
C5224,2015-09-01,2095.0
C5224,2015-10-01,2470.0
C5224,2015-11-01,2380.0
C5224,2015-12-01,2881.0
C5224,2016-01-01,1846.0
C5224,2016-02-01,2063.0
C5224,2016-03-01,2356.0
C5224,2016-04-01,2224.0
C5224,2016-05-01,2214.0
C5224,2016-06-01,1875.0
C5224,2016-07-01,2174.0
C5224,2016-08-01,2459.0
C5224,2016-09-01,2366.0
C5224,2016-10-01,2726.0
C5224,2016-11-01,2471.0
C5224,2016-12-01,3035.0
C5224,2017-01-01,2511.0
C5224,2017-02-01,2126.0
C5224,2017-03-01,2110.0
C5224,2017-04-01,3065.0
C5224,2017-05-01,2769.0
C5224,2017-06-01,2295.0
C5224,2017-07-01,2466.0
C5244,2015-10-01,1437.0
C5244,2015-11-01,852.0
C5244,2015-12-01,1735.0
C5244,2016-01-01,718.0
C5244,2016-02-01,1448.0
C5244,2016-03-01,1117.0
C5244,2016-04-01,636.0
C5244,2016-05-01,1409.0
C5244,2016-06-01,1070.0
C5244,2016-07-01,1294.0
C5244,2016-08-01,1099.0
C5244,2016-09-01,1006.0
C5244,2016-10-01,640.0
C5244,2016-11-01,1117.0
C5244,2016-12-01,1281.0
C5244,2017-01-01,717.0
C5244,2017-02-01,604.0
C5244,2017-03-01,969.0
C5244,2017-04-01,609.0
C5244,2017-05-01,973.0
C5244,2017-06-01,330.0
C5244,2017-07-01,1138.0
C5250,2015-10-01,1720.0
C5250,2015-11-01,580.0
C5250,2015-12-01,1927.0
C5250,2016-01-01,555.0
C5250,2016-02-01,1499.0
C5250,2016-03-01,801.0
C5250,2016-04-01,1341.0
C5250,2016-05-01,1012.0
C5250,2016-06-01,1222.0
C5250,2016-07-01,1261.0
C5250,2016-08-01,1907.0
C5250,2016-09-01,818.0
C5250,2016-10-01,1590.0
C5250,2016-11-01,1013.0
C5250,2016-12-01,1721.0
C5250,2017-01-01,733.0
C5250,2017-02-01,1791.0
C5250,2017-03-01,711.0
C5250,2017-04-01,1858.0
C5250,2017-05-01,569.0
C5250,2017-06-01,1406.0
C5250,2017-07-01,848.0
C5308,2014-01-01,202.0
C5308,2014-03-01,172.0
C5308,2014-07-01,207.0
C5308,2014-09-01,151.0
C5308,2014-10-01,163.0
C5308,2014-11-01,135.0
C5308,2014-12-01,504.0
C5308,2015-06-01,177.0
C5308,2015-07-01,123.0
C5308,2015-08-01,139.0
C5308,2015-09-01,147.0
C5308,2015-10-01,1428.0
C5308,2015-11-01,1292.0
C5308,2015-12-01,8884.0
C5308,2016-01-01,1666.0
C5308,2016-02-01,1139.0
C5308,2016-03-01,1297.0
C5308,2016-04-01,1250.0
C5308,2016-05-01,1308.0
C5308,2016-06-01,1871.0
C5308,2016-07-01,1571.0
C5308,2016-08-01,1541.0
C5308,2016-09-01,1492.0
C5308,2016-10-01,1660.0
C5308,2016-11-01,1448.0
C5308,2016-12-01,10750.0
C5308,2017-01-01,1823.0
C5308,2017-02-01,1033.0
C5308,2017-03-01,1488.0
C5308,2017-04-01,1619.0
C5308,2017-05-01,1836.0
C5308,2017-06-01,2370.0
C5308,2017-07-01,1845.0
C5322,2014-01-01,3502.0
C5322,2014-03-01,4730.0
C5322,2014-07-01,3595.0
C5322,2014-09-01,3842.0
C5322,2014-10-01,4198.0
C5322,2014-11-01,4273.0
C5322,2014-12-01,4259.0
C5322,2015-06-01,3627.0
C5322,2015-07-01,3447.0
C5322,2015-08-01,3279.0
C5322,2015-09-01,3597.0
C5322,2015-10-01,3989.0
C5322,2015-11-01,3305.0
C5322,2015-12-01,2859.0
C5322,2016-01-01,2779.0
C5322,2016-02-01,2677.0
C5322,2016-03-01,2528.0
C5322,2016-04-01,2783.0
C5322,2016-05-01,3044.0
C5322,2016-06-01,3204.0
C5322,2016-07-01,3028.0
C5322,2016-08-01,2811.0
C5322,2016-09-01,3058.0
C5322,2016-10-01,3402.0
C5322,2016-11-01,2616.0
C5322,2016-12-01,2733.0
C5322,2017-01-01,2567.0
C5322,2017-02-01,2402.0
C5322,2017-03-01,2708.0
C5322,2017-04-01,2400.0
C5322,2017-05-01,2447.0
C5322,2017-06-01,2762.0
C5322,2017-07-01,2677.0
C5324,2014-01-01,15470.0
C5324,2014-03-01,16195.0
C5324,2014-07-01,13833.0
C5324,2014-09-01,17337.0
C5324,2014-10-01,16394.0
C5324,2014-11-01,14067.0
C5324,2014-12-01,14937.0
C5324,2015-06-01,18312.0
C5324,2015-07-01,19078.0
C5324,2015-08-01,21216.0
C5324,2015-09-01,19890.0
C5324,2015-10-01,22492.0
C5324,2015-11-01,19214.0
C5324,2015-12-01,17390.0
C5324,2016-01-01,18471.0
C5324,2016-02-01,18289.0
C5324,2016-03-01,19561.0
C5324,2016-04-01,18977.0
C5324,2016-05-01,18625.0
C5324,2016-06-01,16447.0
C5324,2016-07-01,17648.0
C5324,2016-08-01,17237.0
C5324,2016-09-01,17034.0
C5324,2016-10-01,17437.0
C5324,2016-11-01,15724.0
C5324,2016-12-01,15952.0
C5324,2017-01-01,16628.0
C5324,2017-02-01,16045.0
C5324,2017-03-01,18726.0
C5324,2017-04-01,18571.0
C5324,2017-05-01,18011.0
C5324,2017-06-01,17174.0
C5324,2017-07-01,18192.0
C5325,2014-03-01,381.0
C5325,2014-07-01,518.0
C5325,2014-09-01,953.0
C5325,2014-10-01,951.0
C5325,2014-11-01,1134.0
C5325,2014-12-01,287.0
C5325,2016-01-01,1.0
C5325,2016-05-01,72.0
C5325,2016-06-01,682.0
C5325,2016-07-01,779.0
C5325,2016-08-01,764.0
C5325,2016-09-01,813.0
C5325,2016-10-01,808.0
C5325,2016-11-01,779.0
C5325,2016-12-01,1003.0
C5325,2017-01-01,991.0
C5325,2017-02-01,990.0
C5325,2017-03-01,426.0
C5325,2017-04-01,21.0
C5325,2017-05-01,34.0
C5325,2017-06-01,5.0
C5325,2017-07-01,6.0
C5446,2014-01-01,16539.0
C5446,2014-03-01,16061.0
C5446,2014-07-01,12768.0
C5446,2014-09-01,13432.0
C5446,2014-10-01,13015.0
C5446,2014-11-01,14395.0
C5446,2014-12-01,19936.0
C5446,2015-06-01,13083.0
C5446,2015-07-01,14650.0
C5446,2015-08-01,19021.0
C5446,2015-09-01,18213.0
C5446,2015-10-01,16580.0
C5446,2015-11-01,15863.0
C5446,2015-12-01,19916.0
C5446,2016-01-01,14276.0
C5446,2016-02-01,13385.0
C5446,2016-03-01,14323.0
C5446,2016-04-01,18583.0
C5446,2016-05-01,15911.0
C5446,2016-06-01,13517.0
C5446,2016-07-01,15342.0
C5446,2016-08-01,15084.0
C5446,2016-09-01,14950.0
C5446,2016-10-01,16738.0
C5446,2016-11-01,17464.0
C5446,2016-12-01,26174.0
C5446,2017-01-01,19958.0
C5446,2017-02-01,17003.0
C5446,2017-03-01,18716.0
C5446,2017-04-01,19846.0
C5446,2017-05-01,20173.0
C5446,2017-06-01,18369.0
C5446,2017-07-01,19805.0
C6022,2014-03-01,72.0
C6022,2014-07-01,163.0
C6022,2014-09-01,160.0
C6022,2014-10-01,50.0
C6022,2014-11-01,5.0
C6022,2014-12-01,169.0
C6022,2015-06-01,207.0
C6022,2015-07-01,301.0
C6022,2015-08-01,417.0
C6022,2015-09-01,359.0
C6022,2015-10-01,62.0
C6022,2015-11-01,4.0
C6022,2015-12-01,179.0
C6022,2016-01-01,311.0
C6022,2016-02-01,418.0
C6022,2016-03-01,442.0
C6022,2016-04-01,365.0
C6022,2016-05-01,455.0
C6022,2016-06-01,436.0
C6022,2016-07-01,381.0
C6022,2016-08-01,457.0
C6022,2016-09-01,488.0
C6022,2016-10-01,476.0
C6022,2016-11-01,452.0
C6022,2016-12-01,485.0
C6022,2017-01-01,488.0
C6022,2017-02-01,441.0
C6022,2017-03-01,442.0
C6022,2017-04-01,298.0
C6022,2017-05-01,279.0
C6022,2017-06-01,295.0
C6022,2017-07-01,351.0
C6155,2013-01-01,210.0
C6155,2013-02-01,119.0
C6155,2013-03-01,1137.0
C6155,2013-04-01,1065.0
C6155,2013-05-01,1046.0
C6155,2013-06-01,997.0
C6155,2013-07-01,846.0
C6155,2013-08-01,879.0
C6155,2013-09-01,908.0
C6155,2013-10-01,792.0
C6155,2013-11-01,879.0
C6155,2013-12-01,892.0
C6155,2014-01-01,835.0
C6155,2014-02-01,926.0
C6155,2014-03-01,1039.0
C6155,2014-04-01,960.0
C6155,2014-05-01,655.0
C6155,2014-06-01,591.0
C6155,2014-07-01,643.0
C6155,2014-08-01,864.0
C6155,2014-09-01,962.0
C6155,2014-10-01,816.0
C6155,2014-11-01,200.0
C6155,2014-12-01,634.0
C6155,2015-01-01,1073.0
C6155,2015-02-01,958.0
C6155,2015-03-01,1301.0
C6155,2015-04-01,1131.0
C6155,2015-05-01,866.0
C6155,2015-06-01,185.0
C6155,2015-07-01,26.0
C6155,2015-08-01,644.0
C6155,2015-09-01,317.0
C6155,2015-10-01,752.0
C6155,2015-11-01,904.0
C6155,2015-12-01,992.0
C6155,2016-01-01,977.0
C6155,2016-02-01,950.0
C6155,2016-03-01,503.0
C6155,2016-04-01,430.0
C6155,2016-05-01,1019.0
C6155,2016-06-01,455.0
C6155,2016-07-01,358.0
C6155,2016-08-01,537.0
C6155,2016-09-01,399.0
C6155,2016-10-01,187.0
C6155,2016-11-01,224.0
C6155,2016-12-01,489.0
C6155,2017-01-01,758.0
C6155,2017-02-01,908.0
C6155,2017-03-01,1159.0
C6155,2017-04-01,1119.0
C6155,2017-05-01,1189.0
C6155,2017-06-01,1033.0
C6155,2017-07-01,670.0
C6206,2014-01-01,1604.0
C6206,2014-03-01,1705.0
C6206,2014-07-01,1624.0
C6206,2014-09-01,1220.0
C6206,2014-10-01,1969.0
C6206,2014-11-01,1719.0
C6206,2014-12-01,1893.0
C6206,2015-01-01,1601.0
C6206,2015-02-01,418.0
C6206,2015-03-01,147.0
C6206,2015-04-01,2357.0
C6206,2015-05-01,3318.0
C6206,2015-06-01,1995.0
C6206,2015-07-01,2077.0
C6206,2015-08-01,1980.0
C6206,2015-09-01,2008.0
C6206,2015-10-01,1946.0
C6206,2015-11-01,1074.0
C6206,2015-12-01,820.0
C6206,2016-01-01,1020.0
C6206,2016-02-01,1501.0
C6206,2016-03-01,1580.0
C6206,2016-04-01,1097.0
C6206,2016-05-01,2172.0
C6206,2016-06-01,2337.0
C6206,2016-07-01,2319.0
C6206,2016-08-01,2411.0
C6206,2016-09-01,2407.0
C6206,2016-10-01,2244.0
C6206,2016-11-01,1657.0
C6206,2016-12-01,2608.0
C6206,2017-01-01,3915.0
C6206,2017-02-01,2866.0
C6206,2017-03-01,2013.0
C6206,2017-04-01,2521.0
C6206,2017-05-01,3254.0
C6206,2017-06-01,3503.0
C6206,2017-07-01,4193.0
C6212,2014-01-01,899.0
C6212,2014-03-01,855.0
C6212,2014-07-01,1130.0
C6212,2014-09-01,1678.0
C6212,2014-10-01,2182.0
C6212,2014-11-01,2678.0
C6212,2014-12-01,3182.0
C6212,2015-01-01,3480.0
C6212,2015-02-01,3183.0
C6212,2015-03-01,3818.0
C6212,2015-04-01,3648.0
C6212,2015-05-01,3935.0
C6212,2015-06-01,3653.0
C6212,2015-07-01,3903.0
C6212,2015-08-01,4299.0
C6212,2015-09-01,4361.0
C6212,2015-10-01,4094.0
C6212,2015-11-01,3603.0
C6212,2015-12-01,4058.0
C6212,2016-01-01,3968.0
C6212,2016-02-01,3158.0
C6212,2016-03-01,3860.0
C6212,2016-04-01,4955.0
C6212,2016-05-01,4042.0
C6212,2016-06-01,3544.0
C6212,2016-07-01,4737.0
C6212,2016-08-01,4587.0
C6212,2016-09-01,4548.0
C6212,2016-10-01,4773.0
C6212,2016-11-01,5111.0
C6212,2016-12-01,5799.0
C6212,2017-01-01,6500.0
C6212,2017-02-01,4832.0
C6212,2017-03-01,5416.0
C6212,2017-04-01,6554.0
C6212,2017-05-01,6328.0
C6212,2017-06-01,7185.0
C6212,2017-07-01,6444.0
C6222,2015-08-01,192.0
C6222,2015-09-01,427.0
C6222,2015-10-01,302.0
C6222,2015-11-01,289.0
C6222,2015-12-01,337.0
C6222,2016-01-01,66.0
C6222,2016-02-01,132.0
C6222,2016-03-01,178.0
C6222,2016-04-01,234.0
C6222,2016-05-01,254.0
C6222,2016-06-01,232.0
C6222,2016-07-01,274.0
C6222,2016-08-01,264.0
C6222,2016-09-01,276.0
C6222,2016-10-01,262.0
C6222,2016-11-01,414.0
C6222,2016-12-01,2152.0
C6222,2017-01-01,1548.0
C6222,2017-02-01,1283.0
C6222,2017-03-01,1407.0
C6222,2017-04-01,1879.0
C6222,2017-05-01,1910.0
C6222,2017-06-01,1495.0
C6222,2017-07-01,2355.0
C6223,2014-01-01,626.0
C6223,2014-03-01,622.0
C6223,2014-07-01,1624.0
C6223,2014-09-01,2218.0
C6223,2014-10-01,2176.0
C6223,2014-11-01,1929.0
C6223,2014-12-01,3095.0
C6223,2015-01-01,2167.0
C6223,2015-02-01,1628.0
C6223,2015-03-01,1673.0
C6223,2015-04-01,1327.0
C6223,2015-05-01,1470.0
C6223,2015-06-01,1515.0
C6223,2015-07-01,1649.0
C6223,2015-08-01,1292.0
C6223,2015-09-01,907.0
C6223,2015-10-01,1734.0
C6223,2015-11-01,1933.0
C6223,2015-12-01,1873.0
C6223,2016-01-01,1349.0
C6223,2016-02-01,1458.0
C6223,2016-03-01,1363.0
C6223,2016-04-01,1113.0
C6223,2016-05-01,1322.0
C6223,2016-06-01,1763.0
C6223,2016-07-01,7049.0
C6223,2016-08-01,1353.0
C6223,2016-09-01,1347.0
C6223,2016-10-01,1378.0
C6223,2016-11-01,2651.0
C6223,2016-12-01,1822.0
C6223,2017-01-01,1265.0
C6223,2017-02-01,1009.0
C6223,2017-03-01,724.0
C6223,2017-04-01,334.0
C6223,2017-05-01,1043.0
C6223,2017-06-01,1153.0
C6223,2017-07-01,1351.0
C6230,2014-01-01,1126.0
C6230,2014-03-01,1071.0
C6230,2014-07-01,1162.0
C6230,2014-09-01,1325.0
C6230,2014-10-01,1362.0
C6230,2014-11-01,1385.0
C6230,2014-12-01,1223.0
C6230,2015-06-01,1122.0
C6230,2015-07-01,1385.0
C6230,2015-08-01,1536.0
C6230,2015-09-01,1514.0
C6230,2015-10-01,1358.0
C6230,2015-11-01,1368.0
C6230,2015-12-01,1412.0
C6230,2016-01-01,1364.0
C6230,2016-02-01,1074.0
C6230,2016-03-01,929.0
C6230,2016-04-01,699.0
C6230,2016-05-01,1162.0
C6230,2016-06-01,997.0
C6230,2016-07-01,763.0
C6230,2016-08-01,887.0
C6230,2016-09-01,1149.0
C6230,2016-10-01,1161.0
C6230,2016-11-01,1017.0
C6230,2016-12-01,1090.0
C6230,2017-01-01,1367.0
C6230,2017-02-01,1119.0
C6230,2017-03-01,1218.0
C6230,2017-04-01,1232.0
C6230,2017-05-01,1467.0
C6230,2017-06-01,1388.0
C6230,2017-07-01,1725.0
C6232,2014-01-01,760.0
C6232,2014-03-01,1204.0
C6232,2014-07-01,1199.0
C6232,2014-09-01,2217.0
C6232,2014-10-01,1620.0
C6232,2014-11-01,1556.0
C6232,2014-12-01,1334.0
C6232,2015-01-01,1603.0
C6232,2015-02-01,1426.0
C6232,2015-03-01,1514.0
C6232,2015-04-01,1521.0
C6232,2015-05-01,1611.0
C6232,2015-06-01,1285.0
C6232,2015-07-01,1138.0
C6232,2015-08-01,1410.0
C6232,2015-09-01,1621.0
C6232,2015-10-01,1212.0
C6232,2015-11-01,1002.0
C6232,2015-12-01,824.0
C6232,2016-01-01,330.0
C6232,2016-02-01,564.0
C6232,2016-03-01,1158.0
C6232,2016-04-01,1015.0
C6232,2016-05-01,1046.0
C6232,2016-06-01,889.0
C6232,2016-07-01,1590.0
C6232,2016-08-01,1165.0
C6232,2016-09-01,1562.0
C6232,2016-10-01,1395.0
C6232,2016-11-01,1462.0
C6232,2016-12-01,1346.0
C6232,2017-01-01,1539.0
C6232,2017-02-01,965.0
C6232,2017-03-01,1061.0
C6232,2017-04-01,941.0
C6232,2017-05-01,856.0
C6232,2017-06-01,816.0
C6232,2017-07-01,700.0
C6233,2016-06-01,64.0
C6233,2016-07-01,93.0
C6233,2016-08-01,68.0
C6233,2016-09-01,56.0
C6233,2016-10-01,30.0
C6233,2016-11-01,61.0
C6233,2016-12-01,174.0
C6233,2017-01-01,113.0
C6233,2017-02-01,8000.0
C6233,2017-03-01,958.0
C6233,2017-04-01,28.0
C6233,2017-05-01,32.0
C6233,2017-06-01,15.0
C6233,2017-07-01,10.0
C6238,2014-01-01,453.0
C6238,2014-03-01,524.0
C6238,2014-07-01,478.0
C6238,2014-09-01,475.0
C6238,2014-10-01,487.0
C6238,2014-11-01,382.0
C6238,2014-12-01,596.0
C6238,2015-01-01,435.0
C6238,2015-02-01,451.0
C6238,2015-03-01,390.0
C6238,2015-04-01,473.0
C6238,2015-05-01,569.0
C6238,2015-06-01,309.0
C6238,2015-07-01,273.0
C6238,2015-08-01,456.0
C6238,2015-09-01,470.0
C6238,2015-10-01,443.0
C6238,2015-11-01,342.0
C6238,2015-12-01,507.0
C6238,2016-01-01,298.0
C6238,2016-02-01,347.0
C6238,2016-03-01,360.0
C6238,2016-04-01,295.0
C6238,2016-05-01,433.0
C6238,2016-06-01,356.0
C6238,2016-07-01,477.0
C6238,2016-08-01,467.0
C6238,2016-09-01,403.0
C6238,2016-10-01,423.0
C6238,2016-11-01,519.0
C6238,2016-12-01,672.0
C6238,2017-01-01,371.0
C6238,2017-02-01,428.0
C6238,2017-03-01,571.0
C6238,2017-04-01,589.0
C6238,2017-05-01,474.0
C6238,2017-06-01,468.0
C6238,2017-07-01,472.0
C6241,2015-10-01,564.0
C6241,2015-11-01,598.0
C6241,2015-12-01,549.0
C6241,2016-01-01,471.0
C6241,2016-02-01,467.0
C6241,2016-03-01,762.0
C6241,2016-04-01,552.0
C6241,2016-05-01,449.0
C6241,2016-06-01,379.0
C6241,2016-07-01,597.0
C6241,2016-08-01,544.0
C6241,2016-09-01,453.0
C6241,2016-10-01,414.0
C6241,2016-11-01,505.0
C6241,2016-12-01,437.0
C6241,2017-01-01,392.0
C6241,2017-02-01,430.0
C6241,2017-03-01,498.0
C6241,2017-04-01,765.0
C6241,2017-05-01,1074.0
C6241,2017-06-01,570.0
C6241,2017-07-01,431.0
C6242,2015-10-01,7899.0
C6242,2015-11-01,6898.0
C6242,2015-12-01,6123.0
C6242,2016-01-01,4979.0
C6242,2016-02-01,3010.0
C6242,2016-03-01,6305.0
C6242,2016-04-01,7194.0
C6242,2016-05-01,7719.0
C6242,2016-06-01,5920.0
C6242,2016-07-01,6315.0
C6242,2016-08-01,7067.0
C6242,2016-09-01,9147.0
C6242,2016-10-01,8207.0
C6242,2016-11-01,8044.0
C6242,2016-12-01,10679.0
C6242,2017-01-01,16260.0
C6242,2017-02-01,8657.0
C6242,2017-03-01,8988.0
C6242,2017-04-01,9449.0
C6242,2017-05-01,8620.0
C6242,2017-06-01,9603.0
C6242,2017-07-01,14965.0
C6246,2014-01-01,532.0
C6246,2014-03-01,561.0
C6246,2014-07-01,984.0
C6246,2014-09-01,1241.0
C6246,2014-10-01,1301.0
C6246,2014-11-01,1245.0
C6246,2014-12-01,1744.0
C6246,2015-01-01,1471.0
C6246,2015-02-01,1249.0
C6246,2015-03-01,1604.0
C6246,2015-04-01,1601.0
C6246,2015-05-01,1212.0
C6246,2015-06-01,1011.0
C6246,2015-07-01,1188.0
C6246,2015-08-01,1501.0
C6246,2015-09-01,1142.0
C6246,2015-10-01,2722.0
C6246,2015-11-01,1942.0
C6246,2015-12-01,1992.0
C6246,2016-01-01,1361.0
C6246,2016-02-01,1704.0
C6246,2016-03-01,1563.0
C6246,2016-04-01,1567.0
C6246,2016-05-01,1345.0
C6246,2016-06-01,1307.0
C6246,2016-07-01,1343.0
C6246,2016-08-01,1485.0
C6246,2016-09-01,1329.0
C6246,2016-10-01,1523.0
C6246,2016-11-01,1253.0
C6246,2016-12-01,5316.0
C6246,2017-01-01,1614.0
C6246,2017-02-01,1018.0
C6246,2017-03-01,1450.0
C6246,2017-04-01,1714.0
C6246,2017-05-01,3625.0
C6246,2017-06-01,2442.0
C6246,2017-07-01,2049.0
C6248,2015-10-01,416.0
C6248,2015-11-01,252.0
C6248,2015-12-01,247.0
C6248,2016-01-01,267.0
C6248,2016-02-01,192.0
C6248,2016-03-01,226.0
C6248,2016-04-01,314.0
C6248,2016-05-01,331.0
C6248,2016-06-01,316.0
C6248,2016-07-01,398.0
C6248,2016-08-01,306.0
C6248,2016-09-01,265.0
C6248,2016-10-01,240.0
